,단어명,사회 빈도수
8573,쿠웨이트,1
8574,중정부,1
8575,대합실,1
8576,악취,1
8577,예외,1
8578,금주,1
8579,고비,1
8580,감염병,1
8581,정은경,1
8582,홋카이도,1
8583,동작구,1
8584,추후,1
8585,김태영,1
8586,백로,1
8587,기아,1
8588,강직,1
8589,신군부,1
8590,스퀘어,1
8591,종로타워,1
8592,타운하우스,1
8593,압록강,1
8594,어쩌면,1
8595,전혜린,1
8596,폐인,1
8597,리버풀,1
8598,첨밀밀,1
8599,최진기,1
8600,능동,1
8601,엔딩,1
8602,퓨어,1
8603,잡초,1
8604,김규철,1
8605,원진,1
8606,프로모션,1
8607,국법,1
8608,섹시,1
8609,버트,1
8610,사진기,1
8611,길조,1
8612,해진,1
8613,백신애,1
8614,이영환,1
8615,리그,1
8616,동굴,1
8617,쇠망치,1
8618,다석,1
8619,흙막이,1
8620,가도,1
8621,확충,1
8622,부정승차,1
8623,지지율,1
8624,올빼미,1
8625,버스승강장,1
8626,증거인멸죄,1
8627,완진,1
8628,사하나,1
8629,리튬이온,1
8630,전지,1
8631,도색,1
8632,점진,1
8633,가부장,1
8634,산물,1
8635,묵살,1
8636,뇌사,1
8637,대성고,1
8638,헬륨가스,1
8639,아슬아슬,1
8640,리빙랩,1
8641,헌병,1
8642,모터사이클,1
8643,빅토르,1
8644,김유정,1
8645,김종기,1
8646,한태숙,1
8647,인촌,1
8648,김승희,1
8649,서정시,1
8650,전숙희,1
8651,먼지떨이,1
8652,후예,1
8653,동학운동,1
8654,강수,1
8655,부정부패,1
8656,흥화,1
8657,수학학원,1
8658,소시지,1
8659,극한,1
8660,화염병,1
8661,곽병훈,1
8662,리랜드,1
8663,임채무,1
8664,회룡사,1
8665,이시영,1
8666,임화,1
8667,문학예술,1
8668,유강,1
8669,박수영,1
8670,신곡,1
8671,박형규,1
8672,준위,1
8673,전입,1
8674,월급쟁이,1
8675,신조어,1
8676,건우,1
8677,바이킹,1
8678,볼록거울,1
8679,영흥화력발전소,1
8680,마라도,1
8681,너울,1
8682,진양호,1
8683,목동아파트,1
8684,일본차,1
8685,친일파,1
8686,사패산,1
8687,업소,1
8688,용산참사,1
8689,방청,1
8690,강비,1
8691,서관,1
8692,쌀딩크,1
8693,프로레슬링,1
8694,특별상,1
8695,설치미술가,1
8696,배수아,1
8697,신명,1
8698,춤판,1
8699,김기만,1
8700,자질,1
8701,중선,1
8702,정석,1
8703,동작대로,1
8704,남태령고개,1
8705,노원구,1
8706,논개,1
8707,사직서,1
8708,대용,1
8709,정적,1
8710,처단,1
8711,보검,1
8712,출시,1
8713,심증,1
8714,부정행위,1
8715,확실,1
8716,위해시,1
8717,정명훈,1
8718,객원,1
8719,이인호,1
8720,류창둥,1
8721,골짜기,1
8722,인프라,1
8723,기계로,1
8724,보나,1
8725,미팅,1
8726,심술궂,1
8727,심현섭,1
8728,집회서,1
8729,합격자,1
8730,일장기,1
8731,김학범,1
8732,결승,1
8733,유효,1
8734,단결권,1
8735,쾌거,1
8736,최송,1
8737,법학,1
8738,심층,1
8739,도시국가,1
8740,뿐태,1
8741,보육원,1
8742,능사,1
8743,마지노선,1
8744,왕성,1
8745,폭포,1
8746,숙명,1
8747,한일전,1
8748,닭갈비,1
8749,케밥,1
8750,붕어빵,1
8751,향토,1
8752,잔뜩,1
8753,학종,1
8754,모가지,1
8755,읊다,1
8756,장수도,1
8757,쇼팽,1
8758,미스터,1
8759,정규재,1
8760,숨기,1
8761,거울,1
8762,인대,1
8763,담론,1
8764,농부가,1
8765,복철,1
8766,지질,1
8767,김상욱,1
8768,김명현,1
8769,삼풍백화점,1
8770,돈데,1
8771,라르,1
8772,드파르디유,1
8773,라식,1
8774,금천구청,1
8775,족쇄,1
8776,보은,1
8777,팀워크,1
8778,엿새,1
8779,위중,1
8780,스쿠버다이버,1
8781,조은희,1
8782,서초구청장,1
8783,화이트,1
8784,산서,1
8785,출몰,1
8786,노영심,1
8787,한지승,1
8788,장각,1
8789,비강,1
8790,경기대,1
8791,강석호,1
8792,문학가,1
8793,수관,1
8794,보안관,1
8795,차라리,1
8796,수문,1
8797,탑골,1
8798,이발소,1
8799,부행,1
8800,조기간,1
8801,명재,1
8802,회선,1
8803,스페이스,1
8804,로비텍,1
8805,캠리,1
8806,인천대,1
8807,증진,1
8808,개천,1
8809,골수,1
8810,이영복,1
8811,소강,1
8812,박명수,1
8813,한수민,1
8814,문지후,1
8815,언론정보학,1
8816,김영나,1
8817,도일,1
8818,이재,1
8819,김덕환,1
8820,김기호,1
8821,투톱,1
8822,논밭,1
8823,바다거북,1
8824,방류,1
8825,헌법재판소장,1
8826,지명자,1
8827,끌최,1
8828,고전,1
8829,국치길,1
8830,개연,1
8831,당구,1
8832,하드웨어,1
8833,소프트웨어,1
8834,박용성,1
8835,구내식당,1
8836,도봉,1
8837,클래스,1
8838,다기,1
8839,박용기,1
8840,영감,1
8841,금융감독원,1
8842,뒤엎으,1
8843,김태우,1
8844,머그잔,1
8845,금기,1
8846,장대비,1
8847,경협,1
8848,스르,1
8849,백년전쟁,1
8850,하천,1
8851,강전,1
8852,초콜릿,1
8853,변종,1
8854,꼼짝,1
8855,태전동,1
8856,파이프,1
8857,부양,1
8858,우대,1
8859,교통카드,1
8860,건수,1
8861,상도로,1
8862,챔프,1
8863,원주민,1
8864,접목,1
8865,창의력,1
8866,조언,1
8867,창의성,1
8868,흥미,1
8869,스튜어드,1
8870,썸머,1
8871,기복,1
8872,한빛고,1
8873,김민호,1
8874,한국원,1
8875,황기,1
8876,해학,1
8877,브로드웨이,1
8878,희극,1
8879,전통춤,1
8880,상용,1
8881,국립국어원,1
8882,월화,1
8883,빵집,1
8884,토일,1
8885,넥스,1
8886,도박장,1
8887,이튿날,1
8888,모순,1
8889,시해,1
8890,졸림,1
8891,에이미,1
8892,찌웠다,1
8893,세부,1
8894,썰물,1
8895,다이빙,1
8896,목뼈,1
8897,방탄,1
8898,학교폭력,1
8899,반등,1
8900,여구,1
8901,과오,1
8902,김도영,1
8903,교육과정,1
8904,국본,1
8905,구의회,1
8906,박종훈,1
8907,수구,1
8908,살피,1
8909,피아골,1
8910,애국심,1
8911,매케인,1
8912,남고생,1
8913,착공,1
8914,노트북,1
8915,방불,1
8916,제부도,1
8917,순대,1
8918,열병,1
8919,오현택,1
8920,공조,1
8921,변장,1
8922,쇼생,1
8923,삼나무,1
8924,벌목,1
8925,비자림,1
8926,회로,1
8927,첨가,1
8928,내추럴,1
8929,버스커,1
8930,록스타,1
8931,라이언,1
8932,대쪽,1
8933,간청,1
8934,칼국수,1
8935,공화국,1
8936,김자인,1
8937,홀드,1
8938,바르르,1
8939,임란,1
8940,도나,1
8941,대파,1
8942,싸대기,1
8943,장위,1
8944,토크쇼,1
8945,나그네,1
8946,폭스,1
8947,선대,1
8948,심보,1
8949,예년,1
8950,거동,1
8951,훨훨,1
8952,추적자,1
8953,정보기관,1
8954,안지만,1
8955,계약금,1
8956,최희준,1
8957,윤두준,1
8958,가택,1
8959,일괄,1
8960,김정근,1
8961,김문석,1
8962,후삼국시대,1
8963,망령,1
8964,빽판,1
8965,세운상가,1
8966,게이,1
8967,강기정,1
8968,하향,1
8969,동아일보,1
8970,서울대학교,1
8971,허물,1
8972,하모니,1
8973,진검,1
8974,민속학자,1
8975,심우성,1
8976,몹쓸,1
8977,중교,1
8978,전조등,1
8979,반나절,1
8980,온몸,1
8981,모유수유,1
8982,우량,1
8983,휘호,1
8984,삽도,1
8985,원한,1
8986,다재,1
8987,정지원,1
8988,판결솔릭,1
8989,도넛,1
8990,기주봉,1
8991,시시각각,1
8992,월파,1
8993,등교,1
8994,장명훈,1
8995,노리개,1
8996,젖꼭지,1
8997,김규식,1
8998,유재하,1
8999,홀로그램,1
9000,백만장자,1
9001,신철,1
9002,판타스틱,1
9003,밸브,1
9004,테러범,1
9005,경찰견,1
9006,소정방폭포,1
9007,곤파스,1
9008,낭독,1
9009,음담패설,1
9010,용화여고,1
9011,김종성,1
9012,로케트전기,1
9013,고연,1
9014,마이클,1
9015,인도주의,1
9016,도울,1
9017,이주형,1
9018,김영길,1
9019,저승사자,1
9020,조준,1
9021,테이프,1
9022,자로,1
9023,장가,1
9024,파이팅,1
9025,동명부대,1
9026,발주,1
9027,단무지,1
9028,황화수소,1
9029,빼곡,1
9030,플랑크톤,1
9031,전자제품,1
9032,망초,1
9033,크리에이티브,1
9034,솔루션,1
9035,무능력자,1
9036,불평등,1
9037,안이,1
9038,일산화탄소,1
9039,공기총,1
9040,정병철,1
9041,전경련,1
9042,우렁,1
9043,총각,1
9044,최윤정,1
9045,몽블랑,1
9046,남서울대,1
9047,껍질,1
9048,뽁뽁,1
9049,아이스박스,1
9050,헬스장,1
9051,저작권료,1
9052,볼일,1
9053,글리,1
9054,정국,1
9055,백색,1
9056,가루,1
9057,위문,1
9058,상품화,1
9059,사거리,1
9060,경산,1
9061,역삼동,1
9062,유턴,1
9063,환각,1
9064,냉수,1
9065,사투,1
9066,기존,1
9067,외식,1
9068,외타,1
9069,하량,1
9070,구상,1
9071,무쏘,1
9072,채명신,1
9073,사병,1
9074,저변,1
9075,시오,1
9076,보시,1
9077,전세계,1
9078,신혼,1
9079,백의,1
9080,앙상블,1
9081,잘잘못,1
9082,열대어,1
9083,고사리,1
9084,핵보유국,1
9085,햇볕정책,1
9086,레코드,1
9087,김정두,1
9088,마돈나,1
9089,디바,1
9090,스칼릿,1
9091,조핸슨,1
9092,소강석,1
9093,앤디,1
9094,워홀,1
9095,조수,1
9096,삽화,1
9097,상피,1
9098,여수국가산단,1
9099,누출사고,1
9100,숙면,1
9101,김갑동,1
9102,작업실,1
9103,김재훈,1
9104,종환,1
9105,아마추어,1
9106,윤준,1
9107,코미디,1
9108,꿀잠,1
9109,주무,1
9110,경례,1
9111,찌뿌드드,1
9112,유증,1
9113,감전사,1
9114,깨알,1
9115,상쾌,1
9116,공적,1
9117,환차익,1
9118,홍일표,1
9119,구애,1
9120,전자충격기,1
9121,코지,1
9122,불신임,1
9123,가결,1
9124,종단,1
9125,판다,1
9126,삼복,1
9127,룸비,1
9128,시공,1
9129,캘리포니아,1
9130,채택,1
9131,김도희,1
9132,권용석,1
9133,원동력,1
9134,촉각,1
9135,집안일,1
9136,박선우,1
9137,장훈,1
9138,달성보,1
9139,승촌보,1
9140,초반,1
9141,중공군,1
9142,삼성산,1
9143,오늘이,1
9144,이지,1
9145,방제,1
9146,김경옥,1
9147,손재영,1
9148,이호원,1
9149,재원,1
9150,정우,1
9151,정조,1
9152,말기,1
9153,생전,1
9154,젖줄,1
9155,사막,1
9156,도굴,1
9157,처형,1
9158,낚싯줄,1
9159,분식회계,1
9160,주체성,1
9161,자존감,1
9162,한눈,1
9163,설리,1
9164,칼맛,1
9165,특진,1
9166,현충원,1
9167,안장,1
9168,발노,1
9169,민스,1
9170,주저,1
9171,허언증,1
9172,도세,1
9173,목조건축,1
9174,고현자,1
9175,미주리,1
9176,트루먼,1
9177,독립유공자,1
9178,부여홍,1
9179,군구,1
9180,댐문,1
9181,실업자,1
9182,도안,1
9183,토부,1
9184,일관,1
9185,성적표,1
9186,가솔린,1
9187,나머지,1
9188,방교,1
9189,의약품,1
9190,세배,1
9191,전월세,1
9192,미사대로,1
9193,강희,1
9194,프락치,1
9195,동자,1
9196,수중,1
9197,물살,1
9198,난파,1
9199,산청군,1
9200,고작,1
9201,바짝,1
9202,대교,1
9203,와류,1
9204,식지,1
9205,통일대교,1
9206,박능후,1
9207,에어비앤비,1
9208,이윤희,1
9209,장인상,1
9210,말레이시아,1
9211,부르카,1
9212,우체통,1
9213,흠모,1
9214,유교,1
9215,발컨,1
9216,막국수,1
9217,은빛,1
9218,스마트홈,1
9219,보약,1
9220,역사교육,1
9221,이원순,1
9222,국사,1
9223,편찬,1
9224,발표회,1
9225,호건,1
9226,김용덕,1
9227,이원묵,1
9228,박은하,1
9229,강재원,1
9230,팽팽히,1
9231,강령,1
9232,하남,1
9233,법조비리,1
9234,백만원,1
9235,시네마천국,1
9236,키케,1
9237,플로레스,1
9238,선예,1
9239,폴라리스,1
9240,전속계약,1
9241,펩시코,1
9242,만화영화,1
9243,마루,1
9244,정규,1
9245,총련,1
9246,커피믹스,1
9247,용마산,1
9248,암컷,1
9249,주초,1
9250,신영선,1
9251,국악,1
9252,송소희,1
9253,초상권,1
9254,반말,1
9255,명찰,1
9256,패용,1
9257,저녁식사,1
9258,포클레인,1
9259,주력,1
9260,성산대교,1
9261,슈가,1
9262,소인,1
9263,바람개비,1
9264,행유,1
9265,도선,1
9266,이경진,1
9267,이강혁,1
9268,땋기,1
9269,워터파크,1
9270,수질,1
9271,김성일,1
9272,문학비평가,1
9273,황현산,1
9274,세리나,1
9275,윌리엄스,1
9276,인보,1
9277,우남,1
9278,라이,1
9279,조끼,1
9280,경멸,1
9281,내해,1
9282,전선,1
9283,충주시,1
9284,김정훈,1
9285,수해,1
9286,강간범,1
9287,거제시,1
9288,삼양동,1
9289,고산,1
9290,미쉐린,1
9291,분투,1
9292,진희,1
9293,부시장,1
9294,이유리,1
9295,퍼드,1
9296,조태열,1
9297,파렴치,1
9298,족속,1
9299,누진,1
9300,췌장,1
9301,종양,1
9302,치료법,1
9303,베레모,1
9304,줄자,1
9305,말벌,1
9306,주요,1
9307,최대한,1
9308,보신각,1
9309,타종,1
9310,아난다,1
9311,구본능,1
9312,판타지,1
9313,이미자,1
9314,이종환,1
9315,생쥐,1
9316,부축,1
9317,비관,1
9318,중랑캠핑숲,1
9319,뉴딜,1
9320,이만기,1
9321,로드맵,1
9322,임대차,1
9323,부처,1
9324,생명연,1
9325,외김,1
9326,상선,1
9327,공포소설,1
9328,방과,1
9329,교통비,1
9330,계열,1
9331,영서,1
9332,무법천지,1
9333,물리올림피아드,1
9334,광안대교,1
9335,윈드서핑,1
9336,지경,1
9337,안티,1
9338,골든벨,1
9339,모자이크,1
9340,유상,1
9341,흥행,1
9342,평점,1
9343,꽃길,1
9344,장미꽃,1
9345,불끈,1
9346,여유만만,1
9347,조권,1
9348,차창,1
9349,아수라,1
9350,신림선,1
9351,전도,1
9352,폴더,1
9353,프로필,1
9354,학부,1
9355,비량,1
9356,장애물,1
9357,워터,1
9358,받침,1
9359,백련,1
9360,자생,1
9361,연꽃,1
9362,공공화장실,1
9363,코믹콘,1
9364,보온,1
9365,긍정,1
9366,마우이,1
9367,섬서,1
9368,전산실,1
9369,한증막,1
9370,퍼포먼스,1
9371,장영남,1
9372,세차,1
9373,기어,1
9374,놨다,1
9375,집결,1
9376,중주,1
9377,대역,1
9378,교환,1
9379,김맹곤,1
9380,김해시,1
9381,외빈,1
9382,전사,1
9383,스티브,1
9384,잡스,1
9385,혼외,1
9386,오점,1
9387,사항,1
9388,호캉스,1
9389,장선,1
9390,권태,1
9391,엠바고,1
9392,퇴마,1
9393,추측,1
9394,위도,1
9395,무책임,1
9396,수확,1
9397,복숭아,1
9398,임효성,1
9399,교제,1
9400,치마,1
9401,기아차,1
9402,통진,1
9403,악순환,1
9404,네이버웹툰,1
9405,두려움,1
9406,실족,1
9407,삼중고,1
9408,퇴소,1
9409,소훈섭,1
9410,수재,1
9411,거머,1
9412,쿠르드,1
9413,최효준,1
9414,유기한,1
9415,아야,1
9416,김성모,1
9417,슬램덩크,1
9418,생활기록부,1
9419,연가,1
9420,원본,1
9421,철면피,1
9422,정소영,1
9423,농수산부,1
9424,길홍,1
9425,이장원,1
9426,코딩,1
9427,적극성,1
9428,엄홍길,1
9429,뭅니,1
9430,가로등,1
9431,본전,1
9432,집짓기,1
9433,선경,1
9434,개울,1
9435,수류탄,1
9436,박격,1
9437,거슬러,1
9438,성실종,1
9439,이근희,1
9440,고수희,1
9441,친자,1
9442,리비아,1
9443,유상무,1
9444,작사가,1
9445,김연지,1
9446,기상관측,1
9447,우토로,1
9448,술렁,1
9449,포크,1
9450,상공회의소,1
9451,배덕효,1
9452,수퍼스타,1
9453,커리,1
9454,양우,1
9455,가천대,1
9456,통찰,1
9457,한수,1
9458,충신,1
9459,영국군,1
9460,귀환,1
9461,국립생태원,1
9462,박승현,1
9463,오명,1
9464,경조사,1
9465,유린,1
9466,식당가,1
9467,임태훈,1
9468,극우,1
9469,박계동,1
9470,주철환,1
9471,제트,1
9472,저작물,1
9473,우즈벡,1
9474,김태희,1
9475,하연수,1
9476,욱일승천기,1
9477,권태원,1
9478,학도의용군,1
9479,이문호,1
9480,김의영,1
9481,자민당,1
9482,카이,1
9483,간사장,1
9484,수회,1
9485,엄두,1
9486,포격,1
9487,불자동차,1
9488,토퍼,1
9489,투성이,1
9490,다지,1
9491,희박,1
9492,순혈,1
9493,라이온,1
9494,탐사,1
9495,건강악화,1
9496,휴무,1
9497,분홍색,1
9498,봉와직염,1
9499,김기수,1
9500,종암동,1
9501,판매점,1
9502,동일인,1
9503,빛깔,1
9504,편강,1
9505,표백제,1
9506,범벅,1
9507,데뷔골,1
9508,현소환,1
9509,연합통신,1
9510,직도,1
9511,포일,1
9512,은박,1
9513,접시,1
9514,캠핑,1
9515,비양,1
9516,예원,1
9517,물자,1
9518,담요,1
9519,키트,1
9520,항쟁,1
9521,고서연,1
9522,구자열,1
9523,뇌출혈,1
9524,퍼거슨,1
9525,김지하,1
9526,곧장,1
9527,자가용,1
9528,설사약,1
9529,진료기록,1
9530,호금,1
9531,일기예보,1
9532,믹스,1
9533,나인,1
9534,스펙트럼,1
9535,김동윤,1
9536,섬유,1
9537,호위,1
9538,뉴코아,1
9539,이상없다,1
9540,박서준,1
9541,박민영,1
9542,영남권,1
9543,이은정,1
9544,경무,1
9545,치안감,1
9546,단역,1
9547,호들갑,1
9548,롯데리아,1
9549,세진,1
9550,성도,1
9551,부각,1
9552,계란프라이,1
9553,조형,1
9554,인자,1
9555,타히티,1
9556,일벌,1
9557,이찬진,1
9558,뜻밖,1
9559,최민희,1
9560,금식,1
9561,산발,1
9562,피아트,1
9563,크라이슬러,1
9564,마르키온,1
9565,들꽃,1
9566,오노,1
9567,요코,1
9568,김승구,1
9569,수천,1
9570,흠뻑,1
9571,단호,1
9572,서진,1
9573,낙원,1
9574,피지,1
9575,이주,1
9576,임호,1
9577,엄태용,1
9578,여름밤,1
9579,인증서,1
9580,성민,1
9581,조직폭력,1
9582,직경,1
9583,물기둥,1
9584,계약서,1
9585,형장,1
9586,강찬우,1
9587,회고,1
9588,강호성,1
9589,범죄예방,1
9590,유격,1
9591,유성환,1
9592,김붕년,1
9593,온전,1
9594,용광로,1
9595,세기말,1
9596,안전모,1
9597,대여,1
9598,뒷구멍,1
9599,종묘,1
9600,이완용,1
9601,병아리,1
9602,부화,1
9603,미필,1
9604,방중,1
9605,반론권,1
9606,차금,1
9607,신령면,1
9608,말대답,1
9609,도부,1
9610,커닝,1
9611,정치가,1
9612,허망,1
9613,김상협,1
9614,슈바이처,1
9615,김복희,1
9616,창작,1
9617,삐걱,1
9618,자연재해,1
9619,김현미,1
9620,이탈리안,1
9621,로빈,1
9622,반대편,1
9623,내전,1
9624,이스라엘,1
9625,재임,1
9626,의기,1
9627,투합,1
9628,월드비전,1
9629,폰트,1
9630,담당자,1
9631,휴머니즘,1
9632,이삭,1
9633,리프,1
9634,수니,1
9635,조슈아,1
9636,군견,1
9637,김구라,1
9638,외도,1
9639,강연재,1
9640,단절,1
9641,최인훈,1
9642,인내,1
9643,인사청문회,1
9644,국희,1
9645,민관,1
9646,기후,1
9647,이순신대교,1
9648,소말리아,1
9649,가마,1
9650,유부녀,1
9651,멸종위기종,1
9652,자폐증,1
9653,샤프심,1
9654,실언,1
9655,거창,1
9656,풍력발전,1
9657,고흥,1
9658,남남서,1
9659,지진대,1
9660,전서,1
9661,모터보트,1
9662,방파제,1
