,단어명,빈도수
1701,숨통,1
1702,명일,1
1703,막장,1
1704,해연,1
1705,인바,1
1706,파주운수,1
1707,상무,1
1708,승진,1
1709,위층,1
1710,라운드,1
1711,폐기물,1
1712,고령,1
1713,중심,1
1714,대법원,1
1715,매국,1
1716,경질,1
1717,민심,1
1718,지지율,1
1719,보령시,1
1720,오천면,1
1721,이장,1
1722,김종식,1
1723,일선,1
1724,배움,1
1725,재학생,1
1726,평준화,1
1727,무조,1
1728,이헌재,1
1729,경제부총리,1
1730,임명,1
1731,통신,1
1732,상근,1
1733,환시,1
1734,피드백,1
1735,세무,1
1736,철도공사,1
1737,가업,1
1738,갈수,1
1739,서울시,1
1740,정신병원,1
1741,문어,1
1742,대재,1
1743,부업,1
1744,인중,1
1745,사시,1
1746,지학,1
1747,월계,1
1748,수록,1
1749,가왜,1
1750,엉망,1
1751,카이스트,1
1752,병태,1
1753,교수,1
1754,기성,1
1755,엔진,1
1756,중공업,1
1757,합병,1
1758,행정처분,1
1759,경비지도사,1
