,경제단어
16636,"('아이싱', 1)"
16637,"('건양대', 1)"
16638,"('처칠', 1)"
16639,"('블럭', 1)"
16640,"('눔', 1)"
16641,"('로그', 1)"
16642,"('익수', 1)"
16643,"('판사', 1)"
16644,"('조정래', 1)"
16645,"('원부', 1)"
16646,"('형님', 1)"
16647,"('제동장치', 1)"
16648,"('장재훈', 1)"
16649,"('김형기', 1)"
16650,"('킴', 1)"
16651,"('어니스트', 1)"
16652,"('서미트', 1)"
16653,"('폐열', 1)"
16654,"('내연기관차', 1)"
16655,"('십견', 1)"
16656,"('홍석우', 1)"
16657,"('김정관', 1)"
16658,"('우태', 1)"
16659,"('시장조사', 1)"
16660,"('오늘날', 1)"
16661,"('터보차저', 1)"
16662,"('차기작', 1)"
16663,"('백선생', 1)"
16664,"('덱', 1)"
16665,"('아이엠', 1)"
16666,"('대림오토바이', 1)"
16667,"('매치', 1)"
16668,"('도그', 1)"
16669,"('애완견', 1)"
16670,"('노프', 1)"
16671,"('추문', 1)"
16672,"('이준영', 1)"
16673,"('조성식', 1)"
16674,"('박주봉', 1)"
16675,"('브루노', 1)"
16676,"('코센', 1)"
16677,"('티노', 1)"
16678,"('이윤규', 1)"
16679,"('위급', 1)"
16680,"('마셜', 1)"
16681,"('신경주역', 1)"
16682,"('양동훈', 1)"
16683,"('허윤', 1)"
16684,"('휴톡스', 1)"
16685,"('카르', 1)"
16686,"('최규선', 1)"
16687,"('굴곡', 1)"
16688,"('루보', 1)"
16689,"('나정호', 1)"
16690,"('쿠키즈', 1)"
16691,"('솔점', 1)"
16692,"('가오리', 1)"
16693,"('석류', 1)"
16694,"('단주', 1)"
16695,"('펜트하우스', 1)"
16696,"('하유미', 1)"
16697,"('페어팩스', 1)"
16698,"('관로', 1)"
16699,"('동맥경화', 1)"
16700,"('아바타', 1)"
16701,"('화경', 1)"
16702,"('황반', 1)"
16703,"('위청', 1)"
16704,"('봉석', 1)"
16705,"('텔러직', 1)"
16706,"('그램퍼스', 1)"
16707,"('김정훈', 1)"
16708,"('밋업', 1)"
16709,"('이동훈', 1)"
16710,"('우등', 1)"
16711,"('김광규', 1)"
16712,"('물음', 1)"
16713,"('삼페넷', 1)"
16714,"('포르투칼', 1)"
16715,"('트레이스', 1)"
16716,"('수면장애', 1)"
16717,"('혈액질환', 1)"
16718,"('문병원', 1)"
16719,"('끌레도르', 1)"
16720,"('신선도', 1)"
16721,"('빌스', 1)"
16722,"('이수정', 1)"
16723,"('고든', 1)"
16724,"('램지', 1)"
16725,"('벨루가', 1)"
16726,"('동작대로', 1)"
16727,"('남태령', 1)"
16728,"('에퀴', 1)"
16729,"('쟤', 1)"
16730,"('대답', 1)"
16731,"('텍사스주', 1)"
16732,"('광속', 1)"
16733,"('무인기', 1)"
16734,"('나노튜브', 1)"
16735,"('결기', 1)"
16736,"('망간', 1)"
16737,"('넘버', 1)"
16738,"('요사', 1)"
16739,"('요새', 1)"
16740,"('한다인', 1)"
16741,"('그리움', 1)"
16742,"('목포역', 1)"
16743,"('우위', 1)"
16744,"('특기', 1)"
16745,"('감치', 1)"
16746,"('조순용', 1)"
16747,"('노령화', 1)"
16748,"('정기석', 1)"
16749,"('파가', 1)"
16750,"('대마도', 1)"
16751,"('셀카', 1)"
16752,"('광진구', 1)"
16753,"('구의동', 1)"
16754,"('가양', 1)"
16755,"('청불', 1)"
16756,"('코걸이', 1)"
16757,"('귀걸이', 1)"
16758,"('법전', 1)"
16759,"('게임기', 1)"
16760,"('은총', 1)"
16761,"('유임', 1)"
16762,"('첨가제', 1)"
16763,"('방지책', 1)"
16764,"('이원식', 1)"
16765,"('품위', 1)"
16766,"('임산', 1)"
16767,"('동인도', 1)"
16768,"('선복', 1)"
16769,"('커니', 1)"
16770,"('한설희', 1)"
16771,"('기운', 1)"
16772,"('이병화', 1)"
16773,"('미래학자', 1)"
16774,"('힘빼', 1)"
16775,"('송신탑', 1)"
16776,"('현동욱', 1)"
16777,"('설산', 1)"
16778,"('배낭', 1)"
16779,"('탄화수소', 1)"
16780,"('나중소', 1)"
16781,"('남연', 1)"
16782,"('공용', 1)"
16783,"('익산역', 1)"
16784,"('한문', 1)"
16785,"('승정원일기', 1)"
16786,"('계세', 1)"
16787,"('김상곤', 1)"
16788,"('웃음소리', 1)"
16789,"('양조', 1)"
16790,"('각본', 1)"
16791,"('절호', 1)"
16792,"('사정부', 1)"
16793,"('전기공학', 1)"
16794,"('헐리우드', 1)"
16795,"('희망고문', 1)"
16796,"('디바이스', 1)"
16797,"('신현욱', 1)"
16798,"('팝펀딩', 1)"
16799,"('워진', 1)"
16800,"('불쇼', 1)"
16801,"('뤄젠룽', 1)"
16802,"('노태', 1)"
16803,"('석씨', 1)"
16804,"('장티푸스', 1)"
16805,"('태인', 1)"
16806,"('신내', 1)"
16807,"('울분', 1)"
16808,"('진원', 1)"
16809,"('영예', 1)"
16810,"('코쉐', 1)"
16811,"('박태호', 1)"
16812,"('율도', 1)"
16813,"('조완일', 1)"
16814,"('성훈', 1)"
16815,"('평준화', 1)"
16816,"('박경준', 1)"
16817,"('라쿠텐', 1)"
16818,"('정휴', 1)"
16819,"('이대형', 1)"
16820,"('병현', 1)"
16821,"('미적', 1)"
16822,"('앤티비', 1)"
16823,"('요통', 1)"
16824,"('듯이', 1)"
16825,"('리허설', 1)"
16826,"('정창화', 1)"
16827,"('셧다운제', 1)"
16828,"('넥티드', 1)"
16829,"('답십리역', 1)"
16830,"('신답역', 1)"
16831,"('과천역', 1)"
16832,"('고교', 1)"
16833,"('구미시청', 1)"
16834,"('복심', 1)"
16835,"('재야', 1)"
16836,"('인의', 1)"
16837,"('모토롤라', 1)"
16838,"('카브리오', 1)"
16839,"('만해', 1)"
16840,"('이이이', 1)"
16841,"('견인차', 1)"
16842,"('식량난', 1)"
16843,"('판본', 1)"
16844,"('술술', 1)"
16845,"('읊는', 1)"
16846,"('기범', 1)"
16847,"('보더', 1)"
16848,"('독립기념일', 1)"
16849,"('타타', 1)"
16850,"('이전가격', 1)"
16851,"('식도역류증', 1)"
16852,"('신정식', 1)"
16853,"('불합격', 1)"
16854,"('네타', 1)"
16855,"('정중', 1)"
16856,"('나루', 1)"
16857,"('조영제', 1)"
16858,"('홍성우', 1)"
16859,"('외환은행', 1)"
16860,"('어린이병원', 1)"
16861,"('부안', 1)"
16862,"('사소', 1)"
16863,"('기근', 1)"
16864,"('영은', 1)"
16865,"('개악', 1)"
16866,"('써클', 1)"
16867,"('폴로', 1)"
16868,"('군산도', 1)"
16869,"('매집', 1)"
16870,"('나가야', 1)"
16871,"('끈끈', 1)"
16872,"('연혁', 1)"
16873,"('요트', 1)"
16874,"('이바지', 1)"
16875,"('장기이식', 1)"
16876,"('취업률', 1)"
16877,"('밤하늘', 1)"
16878,"('케빈', 1)"
16879,"('스니더', 1)"
16880,"('인디아', 1)"
16881,"('동씨', 1)"
16882,"('무명', 1)"
16883,"('보국', 1)"
16884,"('고어', 1)"
16885,"('지용', 1)"
16886,"('전해질', 1)"
16887,"('양사', 1)"
16888,"('엔진룸', 1)"
16889,"('적재', 1)"
16890,"('대성공', 1)"
16891,"('상평창', 1)"
16892,"('미쓰비시', 1)"
16893,"('엽전', 1)"
16894,"('조지아주', 1)"
16895,"('애리조나주', 1)"
16896,"('영기', 1)"
16897,"('위임', 1)"
16898,"('장국', 1)"
16899,"('클리어', 1)"
16900,"('박상욱', 1)"
16901,"('채석', 1)"
16902,"('솔리더스', 1)"
16903,"('제롬', 1)"
16904,"('우물쭈물', 1)"
16905,"('정철', 1)"
16906,"('아디다스', 1)"
16907,"('산촌', 1)"
16908,"('탄성', 1)"
16909,"('직상', 1)"
16910,"('정자', 1)"
16911,"('수정란', 1)"
16912,"('선정전', 1)"
16913,"('엄지', 1)"
16914,"('류마', 1)"
16915,"('밸족', 1)"
16916,"('셋업', 1)"
16917,"('데이즈', 1)"
16918,"('박종선', 1)"
16919,"('캡팀', 1)"
16920,"('구애', 1)"
16921,"('신경통', 1)"
16922,"('가리왕산', 1)"
16923,"('이강철', 1)"
16924,"('김대유', 1)"
16925,"('로엔엔터테인먼트', 1)"
16926,"('구삼조', 1)"
16927,"('철운', 1)"
16928,"('백정현', 1)"
16929,"('헌법재판소', 1)"
16930,"('양성평등', 1)"
16931,"('포렌식', 1)"
16932,"('이용기', 1)"
16933,"('항진', 1)"
16934,"('인텔리전스', 1)"
16935,"('김태원', 1)"
16936,"('한동대', 1)"
16937,"('정구', 1)"
16938,"('펙', 1)"
16939,"('사백', 1)"
16940,"('임상실험', 1)"
16941,"('택법', 1)"
16942,"('여덟', 1)"
16943,"('설악', 1)"
16944,"('대디', 1)"
16945,"('등촌역', 1)"
16946,"('레이지', 1)"
16947,"('송병선', 1)"
16948,"('셔터', 1)"
16949,"('풀다', 1)"
16950,"('쟁', 1)"
16951,"('조정시기', 1)"
16952,"('베스킨라빈스', 1)"
16953,"('서준식', 1)"
16954,"('비상근', 1)"
16955,"('조홍래', 1)"
16956,"('감정평가사', 1)"
16957,"('김순구', 1)"
16958,"('이사도', 1)"
16959,"('반공', 1)"
16960,"('진회', 1)"
16961,"('대윤', 1)"
16962,"('주물', 1)"
16963,"('옷장', 1)"
16964,"('충실', 1)"
16965,"('구속력', 1)"
16966,"('기정', 1)"
16967,"('김성용', 1)"
16968,"('가급', 1)"
16969,"('달동네', 1)"
16970,"('패셔', 1)"
16971,"('제석', 1)"
16972,"('열공', 1)"
16973,"('웬디', 1)"
16974,"('신길역', 1)"
16975,"('신경림', 1)"
16976,"('닝', 1)"
16977,"('세월호', 1)"
16978,"('도마뱀', 1)"
16979,"('습격', 1)"
16980,"('가늠', 1)"
16981,"('반말', 1)"
16982,"('금빛', 1)"
16983,"('손끝', 1)"
16984,"('사방', 1)"
16985,"('팔방', 1)"
16986,"('외키', 1)"
16987,"('황기', 1)"
16988,"('포테이토', 1)"
16989,"('배앓이', 1)"
16990,"('기름기', 1)"
16991,"('그라탕', 1)"
16992,"('플로리다', 1)"
16993,"('능금', 1)"
16994,"('투서', 1)"
16995,"('난무', 1)"
16996,"('내곡동', 1)"
16997,"('기하', 1)"
16998,"('하나미즈키', 1)"
16999,"('정재욱', 1)"
17000,"('정확성', 1)"
17001,"('베이스', 1)"
17002,"('윗', 1)"
17003,"('문어체', 1)"
17004,"('구어', 1)"
17005,"('높임말', 1)"
17006,"('김보름', 1)"
17007,"('역효과', 1)"
17008,"('이병', 1)"
17009,"('정차', 1)"
17010,"('선동', 1)"
17011,"('콜봇', 1)"
17012,"('근저당', 1)"
17013,"('설상가상', 1)"
17014,"('평소', 1)"
17015,"('이철', 1)"
17016,"('슈나이더일렉트릭', 1)"
17017,"('드래곤플라이', 1)"
17018,"('스페셜포스', 1)"
17019,"('고다이라', 1)"
17020,"('급체', 1)"
17021,"('왕준', 1)"
17022,"('돈벌이', 1)"
17023,"('후륜', 1)"
17024,"('개소식', 1)"
17025,"('잠깐', 1)"
17026,"('이태', 1)"
17027,"('개월전', 1)"
17028,"('고삐', 1)"
17029,"('입술', 1)"
17030,"('다우기술', 1)"
17031,"('송희경', 1)"
17032,"('비식', 1)"
17033,"('뚜기', 1)"
17034,"('영준', 1)"
17035,"('정봉현', 1)"
17036,"('도성환', 1)"
17037,"('뇌성마비', 1)"
17038,"('발레', 1)"
17039,"('포식', 1)"
17040,"('농업정책', 1)"
17041,"('테라바이트', 1)"
17042,"('츄어블', 1)"
17043,"('사코', 1)"
17044,"('페니', 1)"
17045,"('휘발', 1)"
17046,"('생체인증', 1)"
17047,"('홍택기', 1)"
17048,"('채선병', 1)"
17049,"('독무대', 1)"
17050,"('롱테일', 1)"
17051,"('슬슬', 1)"
17052,"('임무', 1)"
17053,"('황금시대', 1)"
17054,"('벼락치기', 1)"
17055,"('공당', 1)"
17056,"('가상공간', 1)"
17057,"('공덕동', 1)"
17058,"('소요산', 1)"
17059,"('에어버스', 1)"
17060,"('우편', 1)"
17061,"('판이', 1)"
17062,"('건희', 1)"
17063,"('은정', 1)"
17064,"('소로스', 1)"
17065,"('주형', 1)"
17066,"('만년필', 1)"
17067,"('중선', 1)"
17068,"('왕도', 1)"
17069,"('케이드', 1)"
17070,"('양미', 1)"
17071,"('장문', 1)"
17072,"('상큼', 1)"
17073,"('체리쉬', 1)"
17074,"('원빈', 1)"
17075,"('인지도', 1)"
17076,"('브로드컴', 1)"
17077,"('가업', 1)"
17078,"('피상', 1)"
17079,"('잠행', 1)"
17080,"('노폐물', 1)"
17081,"('송이', 1)"
17082,"('노량진역', 1)"
17083,"('묵동', 1)"
17084,"('경제특구', 1)"
17085,"('내츄럴', 1)"
17086,"('나잇', 1)"
17087,"('이브아르', 1)"
17088,"('상하이차', 1)"
17089,"('태극기', 1)"
17090,"('불야성', 1)"
17091,"('노른자위', 1)"
17092,"('얌체', 1)"
17093,"('이규호', 1)"
17094,"('라벤더', 1)"
17095,"('바이올렛', 1)"
17096,"('홍진', 1)"
17097,"('못정', 1)"
17098,"('리쿡', 1)"
17099,"('연속성', 1)"
17100,"('송광현', 1)"
17101,"('동패동', 1)"
17102,"('교하동', 1)"
17103,"('윈슬', 1)"
17104,"('카운티', 1)"
17105,"('우주망원경', 1)"
17106,"('그날', 1)"
17107,"('윤정식', 1)"
17108,"('혼쭐', 1)"
17109,"('역수출', 1)"
17110,"('산삼', 1)"
17111,"('수경재배', 1)"
17112,"('나팔꽃', 1)"
17113,"('엄여', 1)"
17114,"('그거', 1)"
17115,"('비문증', 1)"
17116,"('시해', 1)"
17117,"('마스코트', 1)"
17118,"('태극전사', 1)"
17119,"('재생산', 1)"
17120,"('애묘', 1)"
17121,"('능이', 1)"
17122,"('친척', 1)"
17123,"('고비', 1)"
17124,"('설연휴', 1)"
17125,"('갑부', 1)"
17126,"('윤사', 1)"
17127,"('결집', 1)"
17128,"('핫트랙스', 1)"
17129,"('김준일', 1)"
17130,"('김성훈', 1)"
17131,"('김상균', 1)"
17132,"('강형철', 1)"
17133,"('무화과', 1)"
17134,"('무능', 1)"
17135,"('잇속', 1)"
17136,"('라트비아', 1)"
17137,"('금천구청', 1)"
17138,"('스베르방크', 1)"
17139,"('상계관세', 1)"
17140,"('김경수', 1)"
17141,"('자마자', 1)"
17142,"('가계약', 1)"
17143,"('학폭', 1)"
17144,"('기범이', 1)"
17145,"('시오', 1)"
17146,"('외설', 1)"
17147,"('사나', 1)"
17148,"('시뇨', 1)"
17149,"('폐쇄할까', 1)"
17150,"('떡값', 1)"
17151,"('눈보라', 1)"
17152,"('몹시', 1)"
17153,"('강수', 1)"
17154,"('아이슬란드', 1)"
17155,"('파워레인저', 1)"
17156,"('유향', 1)"
17157,"('형구', 1)"
17158,"('호치민', 1)"
17159,"('각산', 1)"
17160,"('린리', 1)"
17161,"('잔금', 1)"
17162,"('명칭변경', 1)"
17163,"('벗', 1)"
17164,"('선의', 1)"
17165,"('히타치', 1)"
17166,"('지브롤터', 1)"
17167,"('불광', 1)"
17168,"('난치병', 1)"
17169,"('구룡', 1)"
17170,"('노규', 1)"
17171,"('모유', 1)"
17172,"('충청', 1)"
17173,"('언택트', 1)"
17174,"('성웅', 1)"
17175,"('녹슨', 1)"
17176,"('천리안위성', 1)"
17177,"('항우연', 1)"
17178,"('차환', 1)"
17179,"('노진용', 1)"
17180,"('드립', 1)"
17181,"('계약금', 1)"
17182,"('몰취', 1)"
17183,"('어비', 1)"
17184,"('핑거그룹', 1)"
17185,"('덕양', 1)"
17186,"('프로판', 1)"
17187,"('세포배양', 1)"
17188,"('화점', 1)"
17189,"('손용순', 1)"
17190,"('소윤', 1)"
17191,"('벤틀리', 1)"
17192,"('소모품', 1)"
17193,"('항소', 1)"
17194,"('극', 1)"
17195,"('발설', 1)"
17196,"('직위해제', 1)"
17197,"('상조업', 1)"
17198,"('윤재욱', 1)"
17199,"('소도', 1)"
17200,"('방사청', 1)"
17201,"('이동형', 1)"
17202,"('삼지', 1)"
17203,"('승전', 1)"
17204,"('이변', 1)"
17205,"('안성맞춤', 1)"
17206,"('제수', 1)"
17207,"('재심사', 1)"
17208,"('화순', 1)"
17209,"('아예', 1)"
17210,"('나로호', 1)"
17211,"('쇼트트랙', 1)"
17212,"('포장마차', 1)"
17213,"('원자력발전소', 1)"
17214,"('진앙', 1)"
17215,"('환률', 1)"
17216,"('용덕', 1)"
17217,"('이지스함', 1)"
17218,"('통술', 1)"
17219,"('러스트', 1)"
17220,"('치질', 1)"
17221,"('핫팩', 1)"
17222,"('레깅스', 1)"
17223,"('나무껍질', 1)"
17224,"('멜리야', 1)"
17225,"('피엔에스', 1)"
17226,"('스텀', 1)"
17227,"('수냉', 1)"
17228,"('내지', 1)"
17229,"('크롬', 1)"
17230,"('의료행위', 1)"
17231,"('박봉', 1)"
17232,"('우기', 1)"
17233,"('상존', 1)"
17234,"('절대로', 1)"
17235,"('신규가입', 1)"
17236,"('트랜스', 1)"
17237,"('박칠', 1)"
17238,"('태양열', 1)"
17239,"('맞벽', 1)"
17240,"('로즈', 1)"
17241,"('카멜레온', 1)"
17242,"('금성', 1)"
17243,"('한밭대', 1)"
17244,"('정한진', 1)"
17245,"('이영관', 1)"
17246,"('모교', 1)"
17247,"('베르세', 1)"
17248,"('송정윤', 1)"
17249,"('갑상선암', 1)"
17250,"('예티', 1)"
17251,"('인계동', 1)"
17252,"('성철', 1)"
17253,"('헤게모니', 1)"
17254,"('도신', 1)"
17255,"('금융정보분석원', 1)"
17256,"('수족구병', 1)"
17257,"('어선', 1)"
17258,"('창균', 1)"
17259,"('젬마', 1)"
17260,"('진교', 1)"
17261,"('에머슨', 1)"
17262,"('임지훈', 1)"
17263,"('콜수', 1)"
17264,"('김은영', 1)"
17265,"('서재관', 1)"
17266,"('재호', 1)"
17267,"('강건', 1)"
17268,"('뜸', 1)"
17269,"('해프닝', 1)"
17270,"('어조', 1)"
17271,"('파파존스', 1)"
17272,"('단숨', 1)"
17273,"('이천시', 1)"
17274,"('불우', 1)"
17275,"('엽니', 1)"
17276,"('동났다', 1)"
17277,"('한경', 1)"
17278,"('김덕', 1)"
17279,"('김대웅', 1)"
17280,"('수목', 1)"
17281,"('입담배', 1)"
17282,"('은숙', 1)"
17283,"('대침체', 1)"
17284,"('행복도시', 1)"
17285,"('로마서', 1)"
17286,"('또봉', 1)"
17287,"('통닭', 1)"
17288,"('외교', 1)"
17289,"('백철', 1)"
17290,"('정경원', 1)"
17291,"('권별', 1)"
17292,"('폰지사기', 1)"
17293,"('이상준', 1)"
17294,"('해항', 1)"
17295,"('테더', 1)"
17296,"('황혼', 1)"
17297,"('중성세제', 1)"
17298,"('대이동', 1)"
17299,"('코골', 1)"
17300,"('최다해', 1)"
17301,"('양반', 1)"
17302,"('카운트다운', 1)"
17303,"('테이크아웃', 1)"
17304,"('카페인', 1)"
17305,"('아그리스', 1)"
17306,"('박성철', 1)"
17307,"('에스토니아', 1)"
17308,"('회무', 1)"
17309,"('크로스파이어', 1)"
17310,"('제이제이', 1)"
17311,"('퇴보', 1)"
17312,"('정과정', 1)"
17313,"('까르', 1)"
17314,"('꼬꼬면', 1)"
17315,"('심상정', 1)"
17316,"('발본색원', 1)"
17317,"('톰슨', 1)"
17318,"('로이터', 1)"
17319,"('워치폰', 1)"
17320,"('벡', 1)"
17321,"('네스프레소', 1)"
17322,"('버츄오', 1)"
17323,"('꽃게', 1)"
17324,"('커리', 1)"
17325,"('강세현', 1)"
17326,"('충신동', 1)"
17327,"('충신', 1)"
17328,"('까르보', 1)"
17329,"('자충수', 1)"
17330,"('안전벨트', 1)"
17331,"('오티콘', 1)"
17332,"('보청기', 1)"
17333,"('넬슨', 1)"
17334,"('내겐', 1)"
17335,"('만점', 1)"
17336,"('정세균', 1)"
17337,"('신동준', 1)"
17338,"('기준서', 1)"
17339,"('혼동', 1)"
17340,"('화물기', 1)"
17341,"('과민반응', 1)"
17342,"('파로', 1)"
17343,"('휠체어컬링', 1)"
17344,"('양물', 1)"
17345,"('김상표', 1)"
17346,"('국회의장', 1)"
17347,"('스켈터랩스', 1)"
17348,"('히', 1)"
17349,"('김준기', 1)"
17350,"('초밥', 1)"
17351,"('씰리', 1)"
17352,"('세인트존스', 1)"
17353,"('큐젠', 1)"
17354,"('신시', 1)"
17355,"('모리빌딩', 1)"
17356,"('초가삼간', 1)"
17357,"('점론', 1)"
17358,"('메르코수르', 1)"
17359,"('일이', 1)"
17360,"('독차지', 1)"
17361,"('개월차', 1)"
17362,"('후배', 1)"
17363,"('빈배', 1)"
17364,"('매부', 1)"
17365,"('계양산', 1)"
17366,"('외위례', 1)"
17367,"('잠실구장', 1)"
17368,"('우사인', 1)"
17369,"('조준현', 1)"
17370,"('팟', 1)"
17371,"('자투리', 1)"
17372,"('역프', 1)"
17373,"('화정동', 1)"
17374,"('특색', 1)"
17375,"('여찬', 1)"
17376,"('수확', 1)"
17377,"('노동청', 1)"
17378,"('고용호', 1)"
17379,"('머리감기', 1)"
17380,"('비틀', 1)"
17381,"('판하', 1)"
17382,"('쥐런', 1)"
17383,"('샘표식품', 1)"
17384,"('뮨', 1)"
17385,"('네오플', 1)"
17386,"('노정', 1)"
17387,"('이영애', 1)"
17388,"('서흥', 1)"
17389,"('나치', 1)"
17390,"('인체실험', 1)"
17391,"('휴젤메디텍', 1)"
17392,"('미생', 1)"
17393,"('복선', 1)"
17394,"('오직', 1)"
17395,"('김민호', 1)"
17396,"('캠프모바일', 1)"
17397,"('한성진', 1)"
17398,"('두툼해', 1)"
17399,"('체이스', 1)"
17400,"('김용훈', 1)"
17401,"('방송사', 1)"
17402,"('갑론', 1)"
17403,"('감액', 1)"
17404,"('성대', 1)"
17405,"('입회', 1)"
17406,"('래디젝트', 1)"
17407,"('난민캠프', 1)"
17408,"('홈즈', 1)"
17409,"('비난', 1)"
17410,"('표백제', 1)"
17411,"('발색제', 1)"
17412,"('스크린골프', 1)"
17413,"('슈퍼볼', 1)"
17414,"('벌떼', 1)"
17415,"('클레어', 1)"
17416,"('웃돈빙', 1)"
17417,"('못연', 1)"
17418,"('야탑역', 1)"
17419,"('유족', 1)"
17420,"('촘촘', 1)"
17421,"('토스트', 1)"
17422,"('주먹밥', 1)"
17423,"('미장원', 1)"
17424,"('촉', 1)"
17425,"('놨다', 1)"
17426,"('손녀', 1)"
17427,"('나눔로또', 1)"
17428,"('미시건', 1)"
17429,"('퍼블리셔', 1)"
17430,"('이엠', 1)"
17431,"('이승엽', 1)"
17432,"('프렌드', 1)"
17433,"('송원', 1)"
17434,"('소실', 1)"
17435,"('효명세자', 1)"
